instance,method,steiner_methods,randomization,status,time,obtuse_count,steiner_points,energy,p_bar,category
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,circumcenter,mean_of_adjacent",False,OK,0.006914615631103516,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,circumcenter,mean_of_adjacent",False,OK,0.007197380065917969,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"midpoint,centroid,circumcenter",False,OK,0.008310794830322266,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"midpoint,centroid,circumcenter",False,OK,0.008153915405273438,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"midpoint,centroid,mean_of_adjacent",False,OK,0.00707554817199707,5,2,11.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"midpoint,centroid,mean_of_adjacent",False,OK,0.006293058395385742,5,2,11.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"midpoint,circumcenter,mean_of_adjacent",False,OK,0.005944728851318359,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"midpoint,circumcenter,mean_of_adjacent",False,OK,0.007784605026245117,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"centroid,circumcenter,mean_of_adjacent",False,OK,0.007176399230957031,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"centroid,circumcenter,mean_of_adjacent",False,OK,0.0058972835540771484,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,midpoint,centroid,circumcenter",False,OK,0.006105661392211914,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,midpoint,centroid,circumcenter",False,OK,0.007224559783935547,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,midpoint,centroid,mean_of_adjacent",False,OK,0.005863666534423828,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,midpoint,centroid,mean_of_adjacent",False,OK,0.006984710693359375,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,midpoint,circumcenter,mean_of_adjacent",False,OK,0.005962371826171875,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,midpoint,circumcenter,mean_of_adjacent",False,OK,0.005857706069946289,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,centroid,circumcenter,mean_of_adjacent",False,OK,0.0069353580474853516,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,centroid,circumcenter,mean_of_adjacent",False,OK,0.00682830810546875,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"midpoint,centroid,circumcenter,mean_of_adjacent",False,OK,0.006115436553955078,5,2,11.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"midpoint,centroid,circumcenter,mean_of_adjacent",False,OK,0.006059169769287109,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,midpoint,centroid,circumcenter,mean_of_adjacent",False,OK,0.006660938262939453,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,local,"projection,midpoint,centroid,circumcenter,mean_of_adjacent",False,OK,0.00625300407409668,0,2,1.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,projection,True,OK,0.7829654216766357,23,39,65.50,0.9309872320628464,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,projection,False,OK,1.8997218608856201,6,37,30.50,0.25833753339712273,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,midpoint,True,OK,0.019571542739868164,19,16,46.00,0.3873711176953016,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,midpoint,False,OK,0.022824525833129883,13,14,33.00,0.325139059693239,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,centroid,True,OK,0.04411172866821289,23,18,55.00,0.422199398686935,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,centroid,False,OK,0.028257369995117188,11,8,26.00,0.13942700425650634,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,circumcenter,True,OK,0.00950765609741211,16,15,39.50,0.5210066618080657,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,circumcenter,False,OK,0.010684490203857422,0,6,3.00,0.0993337274502076,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,mean_of_adjacent,True,OK,0.005770206451416016,21,11,47.50,0.3586243142781124,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,mean_of_adjacent,False,OK,0.00537419319152832,5,2,11.00,0.0,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint",True,OK,0.649134635925293,19,35,55.50,0.9903861972160191,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint",False,OK,0.030069589614868164,0,16,8.00,0.2983438674179117,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,centroid",True,OK,0.06733536720275879,17,33,50.50,1.2515162046349761,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,centroid",False,OK,0.23977375030517578,1,30,17.00,0.5415415737209054,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,circumcenter",True,OK,0.16515731811523438,0,32,16.00,2.780045398928759,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,circumcenter",False,OK,0.12495946884155273,0,34,17.00,0.5375369081716546,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,mean_of_adjacent",True,OK,0.548530101776123,8,39,35.50,1.1306115704144282,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,mean_of_adjacent",False,OK,0.4013631343841553,2,28,18.00,0.8017937170369908,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,centroid",True,OK,0.026323795318603516,17,18,43.00,0.34972142734092987,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,centroid",False,OK,0.03226327896118164,9,19,27.50,0.37439888242380814,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,circumcenter",True,FAILED,0.11410117149353027,-1,-1,-99.9,-99.9,default
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,circumcenter",False,OK,0.029700756072998047,2,16,12.00,0.4680646736494788,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,mean_of_adjacent",True,OK,0.02817225456237793,20,21,50.50,0.4756916682547101,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,mean_of_adjacent",False,OK,0.014409542083740234,11,8,26.00,0.16165005915299874,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"centroid,circumcenter",True,OK,0.020182371139526367,0,20,10.00,0.6417816328030632,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"centroid,circumcenter",False,FAILED,0.09583258628845215,-1,-1,-99.9,-99.9,default
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"centroid,mean_of_adjacent",True,FAILED,0.11249780654907227,-1,-1,-99.9,-99.9,default
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"centroid,mean_of_adjacent",False,OK,0.016783952713012695,0,6,3.00,0.09057848669149775,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"circumcenter,mean_of_adjacent",True,OK,0.01026463508605957,0,15,7.50,0.4362496556614119,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"circumcenter,mean_of_adjacent",False,OK,0.007972478866577148,0,6,3.00,0.16729890938982334,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,centroid",True,OK,0.14931011199951172,21,29,56.50,0.42550070212151264,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,centroid",False,OK,0.034070730209350586,1,21,12.50,0.4317516530131258,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,circumcenter",True,OK,0.40251827239990234,24,40,68.00,1.082921867944287,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,circumcenter",False,OK,0.056243181228637695,0,33,16.50,0.8243497116707105,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,mean_of_adjacent",True,OK,0.1470775604248047,9,32,34.00,0.6526305861705315,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,midpoint,mean_of_adjacent",False,OK,3.023300886154175,1,33,18.50,0.4816465909337311,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,centroid,circumcenter",True,OK,0.08710122108459473,19,35,55.50,1.0299250688166546,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,centroid,circumcenter",False,OK,0.9546847343444824,4,30,23.00,0.5010111055759715,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,centroid,mean_of_adjacent",True,OK,1.1844301223754883,16,40,52.00,0.9491852364637823,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,centroid,mean_of_adjacent",False,OK,0.15081119537353516,7,28,28.00,0.07741323214671128,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,circumcenter,mean_of_adjacent",True,FAILED,0.2900984287261963,-1,-1,-99.9,-99.9,default
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"projection,circumcenter,mean_of_adjacent",False,FAILED,20,-1,-1,-99.9,-99.9,default
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,centroid,circumcenter",True,OK,0.03589606285095215,0,21,10.50,0.48112020539564593,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,centroid,circumcenter",False,OK,0.015839338302612305,6,7,15.50,0.12179932837866553,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,centroid,mean_of_adjacent",True,OK,0.021349430084228516,27,16,62.00,0.3569540663427864,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,centroid,mean_of_adjacent",False,OK,0.020037412643432617,13,8,30.00,0.24660101781994978,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,circumcenter,mean_of_adjacent",True,OK,0.01572418212890625,22,13,50.50,0.6376832680719593,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"midpoint,circumcenter,mean_of_adjacent",False,OK,0.014958381652832031,7,8,18.00,0.048015334736488516,B
simple-polygon-exterior-20_10_ce9152de.instance.json,sa,"centroid,circumcenter,mean_of_adjacent",True,OK,0.02279806137084961,14,18,37.00,0.5296576224439945,B
